designation,l,b,parallax,phot_g_mean_mag,SIMBAD_ID,Spectral_Type,distance,adjusted_mag,X,Y,Z,interim_ID,Absolute_Mag,star_name
Gaia DR3 3719665845564967552,333.1221736680405,68.95440681532943,55.123941411420454,7.636477947235107,HD 117936,K3V,18.140937937228525,4.658547668103041,5.810849353078299,-2.945185062244875,16.930845932419807,HD 117936,,
Gaia DR3 4105057482994688384,19.58392579294149,-5.0089458575854175,55.12533450691492,12.302555084228516,UCAC3 152-281185,M5,18.14047948996228,9.32475116379431,17.02581092798406,6.057236900449078,-1.5838685242527846,UCAC3 152-281185,,
Gaia DR3 4534214948839463040,54.9940522072123,10.833768355155055,55.146431267477425,11.642372131347656,G 184-36,M3.0V,18.13353968726802,8.666481371609823,10.217105302984526,14.588315173998854,3.408383957467909,G 184-36,,
Gaia DR3 1772187382746856320,69.85975078118062,-28.270426832212117,55.14799955273645,5.819591999053955,V* HN Peg,G0V+,18.13302401012259,2.8438434301092084,5.498831659691806,14.993618839717078,-8.588411041591716,HN Peg,,
Gaia DR3 892215482207937152,186.9149824674313,21.39894219047348,55.18570092795138,7.451118469238281,V* V376 Gem,K2.5V,18.120636019565406,4.478786932126785,-16.748720918331223,-2.0312618923943884,6.611487917097912,V376 Gem,,
Gaia DR3 4516199313406309504,52.72781761668342,3.7826042100635737,55.186195888277844,10.388900756835938,Ross  733,M4.5V,18.120473497112545,7.416614064502934,10.94989121847214,14.38827305285196,1.1954248699768042,Ross 733,,
Gaia DR3 5900432500841313920,323.7884982421662,5.439639661872123,55.18648588324498,11.973133087158203,SCR J1510-5141,,18.12037827731313,9.000872668986748,14.554436767848037,-10.656724850467945,1.7177586399298548,SCR J1510-5141,,
Gaia DR3 1462061709996744448,51.41489398694164,82.62009823040744,55.19309863758652,9.195822715759277,HD 116495B,K6,18.118207252074804,6.224161389745865,1.4514463287160244,1.8191650939232085,17.96812110224784,HD 116495B,,
Gaia DR3 628865130046268672,213.383348539157,54.00433288605245,55.19342603491348,12.865055084228516,G  54-19,M4.5V,18.118099778177097,9.893423417390256,-8.891533361288518,-5.859179138979302,14.658655936832135,G 54-19,,
Gaia DR3 4105057482987021184,19.58403813481982,-5.0080580344025565,55.200183039726944,12.202049255371094,UCAC3 152-281176,M5,18.115881957860744,9.231029671503808,17.00273605657784,6.049065159538558,-1.5814412404983142,UCAC3 152-281176,,
Gaia DR3 3192982561632526208,201.49217123157834,-37.698888527268835,55.20500297464265,16.390031814575195,2MASSI J0417374-080000,M7.5V,18.114300264766413,13.419448798508098,-13.336090743371436,-5.251121002273625,-11.077106390486646,2MASSI J0417374-080000,,
Gaia DR3 4768702571002262912,261.03407049071586,-33.27547332244417,55.205751861963975,10.3129243850708,CD-53  1213,M2e,18.114054537295175,7.34240919639266,-2.3601667937646265,-14.959072822948512,-9.938547417175107,CD-53 1213,,
Gaia DR3 1462061709995883136,51.41570957405935,82.62054713386965,55.20998508388942,8.8446683883667,HD 116495A,K5V,18.112665643371194,5.874536589053573,1.4508887327984294,1.8185193301789637,17.962643626130404,HD 116495A,,
Gaia DR3 4516199240366268672,52.71783274711339,3.777218925459453,55.22299698189499,11.99678897857666,Ross  734,M4V,18.108397853304716,9.027835441212309,10.945167671556769,14.376866685620074,1.1929299053117068,Ross 734,,
Gaia DR3 4267552520347776,173.57583408831655,-42.91042001473361,55.240631750607875,10.885644912719727,V* EK Cet,M2.5V,18.1026170105123,7.9182878075082055,-13.175448416451383,1.4834905849077777,-12.325240660498602,EK Cet,,
Gaia DR3 2564324345929277184,135.0095490374121,-56.7790830773888,55.24816047250359,10.203821182250977,G   2-33,M1V,18.100150148848652,7.237145478451842,-7.013196528217172,7.0108592490028165,-15.141940511643153,G 2-33,,
Gaia DR3 3740176925743994752,337.6572278819354,74.0990512668471,55.25105809943382,4.778970718383789,*  70 Vir,G4Va,18.09920089132641,1.8125572451206122,4.586460328920364,-1.885045466890778,17.40666706016936, 70 Vir,,
Gaia DR3 1798588409277193984,75.33994639634483,-17.923417287445663,55.26415268339536,17.001630783081055,2MASS J21265788+2531080,M9V,18.0949123698491,14.036402176944318,4.357273667948414,16.656242079947628,-5.568628164036756,2MASS J21265788+2531080,,
Gaia DR3 3837746380705638656,236.2144622220351,32.86913998626582,55.26762521593975,6.948691368103027,* tau01 Hya B,K0,18.093775444355256,3.983776927956518,-8.450939242515856,-12.630757889136776,9.819892611228894,tau01 Hya B,,
Gaia DR3 3126453655659835136,210.22532407845307,0.24237990279163302,55.26764708306417,15.585515975952148,EGGR 484,DA7.0,18.093768285395903,12.620603514099443,-15.633823813773661,-9.10835577898229,0.07654233444401676,EGGR 484,,
Gaia DR3 2238597054155896832,90.25409371744992,18.01266191803586,55.276700038349084,6.364920139312744,HD 184467,K2V,18.090804973998704,3.4008266207656783,-0.07629619724047033,17.203972929932736,5.594168295974344,HD 184467,,
Gaia DR3 459215468053012096,134.01482878311745,-1.6306771326534961,55.286367199275475,15.15491771697998,LSPM J0219+5919,M7,18.08764168561802,12.191698555593273,-12.563008907616007,13.002640314989506,-0.5147171781446805,LSPM J0219+5919,,
Gaia DR3 5669427512997660800,258.4154075619212,30.044205804235663,55.289779758512445,15.330509185791016,WT 1759,DZ7,18.08652529215473,12.36759864062326,-3.144033745126248,-15.337476287073333,9.055344835881366,WT 1759,,
Gaia DR3 646255246469567232,201.20718166700155,46.08119974955328,55.29236109843841,13.826354026794434,HD  82443B,M5.5V,18.085680917472022,10.863676913526842,-11.695358377231475,-4.538017120956882,13.027541874299825,HD 82443B,,
Gaia DR3 57739208163471744,166.20710820694904,-30.28508025365177,55.31418930984358,13.306087493896484,G   6-7,dM5.0,18.078543904864613,10.345383881439465,-15.16113916015249,3.7219386188662344,-9.117059942986014,G 6-7,,
Gaia DR3 4276822089967374336,31.640684610243394,6.407157251578764,55.31529678582793,13.266508102416992,LP  630-81,M4V,18.078181951582792,10.305904596723863,15.294812181590911,9.424408783688541,2.0173998320427997,LP 630-81,,
Gaia DR3 1632113518378994304,94.77984731063053,35.3996483924395,55.32118011047001,17.026206970214844,LSPM J1707+6439,M9V,18.07625936401059,14.066135235309495,-1.2277888474986256,14.683282412902704,10.471146294646095,LSPM J1707+6439,,
Gaia DR3 4883809068925124224,231.03474760647683,-47.08274675037672,55.32557256010124,13.024271965026855,LP  889-37 A,,18.074824239978366,10.064597209655702,-7.7398080598308665,-9.569727773061167,-13.23687851619816,LP 889-37 A,,
Gaia DR3 646255212109355136,201.2119922191306,46.063451529529026,55.329149838250466,6.813438892364502,HD  82443,G9V(k),18.07365562137509,3.854087419910962,-11.690960253323702,-4.537439960468109,13.014995754145136,HD 82443,,
Gaia DR3 5861048509766415616,301.5580590365302,-2.408930452498949,55.33261045901121,11.507575988769531,UPM J1238-6514,,18.07252525598392,8.5485372368757,9.450119748093103,-15.386175406308835,-0.7596132181410358,UPM J1238-6514,,
Gaia DR3 4496383055821714816,38.61866310382387,17.451358607709956,55.34480047549871,12.469025611877441,G 140-27,dM4.0,18.068544676436275,9.511088260570585,13.467473972880791,10.758127448552,5.418684832582921,G 140-27,,
Gaia DR3 5661194090755452416,257.4880306897545,19.082526740775837,55.35172364584934,12.259642601013184,RX J0936.9-2610A,,18.066284735741686,9.302330668653724,-3.698867775598346,-16.66803525703582,5.9064051674215365,RX J0936.9-2610A,,
Gaia DR3 2708839657453920256,70.1320577853768,-40.16175938514996,55.38931104904864,12.183734893798828,Wolf 1034,M3.0V,18.05402488423217,9.229817132782113,4.689081987604244,12.976126018905953,-11.643903047323596,Wolf 1034,,
Gaia DR3 5611909104822545152,242.52961371245186,-4.9699065488232534,55.391071498911806,13.948304176330566,UPM J0730-2831,M5,18.053451087683793,10.994545328816658,-8.296568138072415,-15.9576912028942,-1.5640155941632394,UPM J0730-2831,,
Gaia DR3 3637468383496879104,326.0528115435624,58.46215428801404,55.39356878274306,11.120221138000488,Ross  488,M2V,18.052637191910506,8.16668770836268,7.833168795410726,-5.273040609101848,15.386169729341898,Ross 488,,
Gaia DR3 1678489647527832320,119.31522543060414,50.59080161778463,55.39655787046583,15.092137336730957,LP   65-357,M5.5,18.051663107630393,12.138873704394928,-5.611066875406172,9.992580714182969,13.9472864795143,LP 65-357,,
Gaia DR3 2228253123642541696,114.83932656876014,10.519699482941121,55.40178576287712,10.839232444763184,G 241-44,M2.0V,18.049959694080233,7.886440650926156,-7.454895468718876,16.10483206864448,3.29544572844952,G 241-44,,
Gaia DR3 6576809826100275456,355.7008323521715,-44.208853263457165,55.41884932126856,13.20237922668457,RX J2117.5-4444B,,18.044402080651313,10.251127178447568,12.897885091205781,-0.9696084211560823,-12.58192616938632,RX J2117.5-4444B,,
Gaia DR3 2012619720701400192,114.84158386102916,-0.7704658057978957,55.42242838307584,12.202945709228516,G 217-18,M3.0V,18.043236811784425,9.252016560716477,-7.579473575499943,16.37226645915129,-0.2426230718219159,G 217-18,,
Gaia DR3 6013642341180098432,336.3177679199836,16.8903034597152,55.46118279257326,12.440497398376465,UPM J1532-3521,,18.03062880465486,9.493063302980438,15.799927584119438,-6.929840265340121,5.238623609756868,UPM J1532-3521,,
Gaia DR3 4883809068923718272,231.03469220006693,-47.0830811850631,55.46186514837462,16.191394805908203,LP  889-37 B,,18.030406971073642,13.244022226654588,-7.720748935217301,-9.546143627195214,-13.204421731785233,LP 889-37 B,,
Gaia DR3 2316867885320845696,357.5446128930809,-82.27642425452473,55.47570381867508,10.188373565673828,BPM 46239,M1.5,18.02590920285656,7.242248415086722,2.4203487222181717,-0.1037865937814721,-17.86237786509503,BPM 46239,,
Gaia DR3 5669429299704388352,258.354580342634,30.141897643934012,55.49310151125162,9.239718437194824,BD-17  3088,K7V,18.020257883716283,6.295161086915864,-3.1456259249149223,-15.262858209804428,9.048750797958112,BD-17 3088,,
Gaia DR3 1768825106253209984,70.25893141695347,-30.35789782229297,55.4999122028601,12.681575775146484,LP  518-58 A,,18.018046521314435,9.737632039309473,5.251481498406865,14.63375960330132,-9.106317718426476,LP 518-58 A,,
Gaia DR3 6473160651658069120,343.67101195306407,-31.889040572309774,55.51668947355152,15.486509323120117,SIPS J2002-5425,M6e,18.012601426394596,12.54407682709461,14.67709719145688,-4.299945418478544,-9.515623866924681,SIPS J2002-5425,,
Gaia DR3 3045251148530763392,226.16425679918197,-0.01116726584844236,55.529526052570326,19.30206871032715,2MASS J07155182-1145284,L5.0,18.0084375122037,16.360792181573032,-12.472522919644419,-12.989995432261685,-0.003509944530812321,2MASS J07155182-1145284,,
Gaia DR3 819750862709551360,178.0464814320307,49.051397199639766,55.57584357450871,7.74352502822876,HD  84035,K4V,17.993429081455737,4.806417292106087,-11.785711372046865,0.40199351385130827,13.590397300263291,HD 84035,,
Gaia DR3 3546332682170832128,275.52701950841686,39.806715816679144,55.584631485587686,11.907007217407227,Ross 1002,M3V,17.99058432651993,8.970690042056495,1.3311254210010042,-13.75626647049162,11.517567552049236,Ross 1002,,
Gaia DR3 6270906415441316224,326.52833209293595,33.01410562956945,55.59003779052883,5.732926368713379,HD 125276,F9VFe-1.5CH-0.7,17.98883468595834,2.7970954826388468,12.582694033994994,-8.319358624527814,9.801135458817996,HD 125276,,
Gaia DR3 6274832977622107264,322.9582288188201,35.5535794848289,55.60547734736031,11.151339530944824,L  691-74,sdM2,17.983839860831115,8.21689715023506,11.678534065746133,-8.813762876546752,10.456955683717492,L 691-74,,
Gaia DR3 6805792571514600960,20.722660295603724,-36.775783268643906,55.61070406267471,16.03075408935547,WD 2049-253,DC,17.98214960330252,13.096781668614838,13.471581271714918,5.096575995326728,-10.765645151080925,WD 2049-253,,
Gaia DR3 4324728640519965824,358.7717460651375,21.395609713504022,55.66143180741031,13.461394309997559,LP  805-10 B,,17.96576134548641,10.531980779751233,16.723785408127178,-0.35856397314713295,6.554007493362138,LP 805-10 B,,
Gaia DR3 6612817835477756160,14.114270065295512,-52.42166271921685,55.685921808904105,14.008696556091309,LP  930-69,M4.5V,17.957860218812097,11.081482449638482,10.620909364643843,2.670600348303968,-14.231968299783889,LP 930-69,,
Gaia DR3 1366580223320727808,75.8217274703327,34.70013293747345,55.69296324621313,13.057153701782227,G 203-63,M4V,17.95558974980552,10.130571801093978,3.6158144889395336,14.312380104207552,10.221783826592098,G 203-63,,
Gaia DR3 4423007800173036544,9.559495423708961,40.91156138447794,55.69354078444281,14.450013160705566,LP  623-40,dM7,17.955403551561147,11.52348310994606,13.380854279286556,2.2534732104996005,11.758873838317765,LP 623-40,,
Gaia DR3 3985153334796556928,223.35080290073083,64.42965759808705,55.70462938390533,19.554027557373047,2MASS J11040127+1959217,L4,17.9518293373464,16.62849290891525,-5.6343229736566665,-5.3189575307812085,16.193556495454647,2MASS J11040127+1959217,,
Gaia DR3 1408029436569383296,73.37336506336771,38.4982222165892,55.71826050233643,7.622318267822266,HD 153525,K3V,17.9474375363543,4.698006987248122,4.019080881533204,13.458883092019647,11.172106735275188,HD 153525,,
Gaia DR3 1017783146073299328,164.0531682863825,40.310946152074905,55.73380444545231,12.093690872192383,G 194-47,M3.5V,17.94243206524181,9.170774266828962,-13.155387374426663,3.759038690851009,11.607595770239337,G 194-47,,
Gaia DR3 6270906415441315840,326.52719847523974,33.013828124814346,55.75066903224743,10.699417114257812,HD 125276B,,17.937004476512698,7.778013238550611,12.546315584584596,-8.2956628688644,9.772823154472341,HD 125276B,,
Gaia DR3 1408029509584967168,73.37908791779815,38.46732935499597,55.75075260059889,7.5214433670043945,HD 153557,K3V,17.936977589595045,4.600046986121047,4.017116423979801,13.457207051173446,11.158024873053222,HD 153557,,
Gaia DR3 5296347755815266816,281.9003756697188,-12.467824693774874,55.76224879699593,13.345376014709473,UPM J0901-6526,K5,17.933279621496773,10.425010562623097,3.6108231461912994,-17.134027011196196,-3.8716395195472084,UPM J0901-6526,,
Gaia DR3 6427244702486210816,328.46172427057786,-31.99294431146785,55.76543555731051,5.91546106338501,HD 189567,G2V,17.93225480992242,2.9953813484529475,12.962138677765159,-7.9551246146793835,-9.500774485866533,HD 189567,,
Gaia DR3 1408029509583934464,73.37990174911812,38.46606690178627,55.77139380522056,10.418609619140625,HD 153557B,M1.5V,17.930339046079094,7.499064099769775,4.015508891329329,13.452519018332985,11.153585912718517,HD 153557B,,
Gaia DR3 2410261949172008064,57.31661442647611,-63.45698028252062,55.778315056567166,11.772805213928223,LP  762-3,M3V,17.92811416024054,8.853880157974634,4.326196310786094,6.743043525577987,-16.03847457943925,LP 762-3,,
Gaia DR3 6856077189625042688,23.429196448328835,-31.557496742295022,55.77986649117862,11.482918739318848,UCAC4 344-194568,M2.0,17.927615516221184,8.564132752915338,14.016890918817447,6.074132412475689,-9.38248807636545,UCAC4 344-194568,,
Gaia DR3 2050589430625453824,67.18800255568313,11.465669437227486,55.7829968235492,11.003756523132324,G 207-22,M2V,17.926609485739256,8.085251125831533,6.811600571172388,16.194664055695785,3.5634648077616324,G 207-22,,
Gaia DR3 5877160615677467520,321.0294288260898,-0.13533695184752112,55.793253845950524,12.523364067077637,PM J15144-5753,,17.923313860867072,9.605777953438794,13.934783763447793,-11.272319586890802,-0.042336179556416054,PM J15144-5753,,
Gaia DR3 6336552379219937920,356.74209619777207,45.19036724245775,55.81103448042714,17.21624183654785,TVLM 868-110639,M9V,17.917603737495654,14.300248908519858,12.607085818287318,-0.7176269482308082,12.711684484262106,TVLM 868-110639,,
Gaia DR3 4188997606567280384,28.806956528826852,-20.214901328283005,55.82379393477465,8.729496955871582,HD 188807,K7V,17.913508371867646,5.814646991431584,14.72981372764032,8.100112700301988,-6.189874310549242,HD 188807,,
Gaia DR3 2322574488107786624,32.36468445519012,-83.99139460477996,55.824275158485456,7.629270553588867,HD   2025,K3V,17.913353951502174,4.714463690987953,1.5838445077946128,1.0037694141737599,-17.814941294601468,HD 2025,,
Gaia DR3 493650660400463488,137.89074153826945,11.09933331084782,55.825445979300305,8.772153854370117,HD  23189,K2V,17.912978256739645,5.857451857307868,-13.040483263128689,11.786809013363731,3.44843726533852,HD 23189,,
Gaia DR3 415665118140313472,120.88655980203586,-11.354358893300063,55.828980440825696,11.519651412963867,G 172-15,M3.0V,17.911844208939495,8.605265969543055,-9.014906323379652,15.070832504511703,-3.526419510915054,G 172-15,,
Gaia DR3 2218904319868065408,108.08869338995731,7.958566020493237,55.833932798196514,11.614038467407227,G 264-22,M3V,17.91025546443866,8.70009653358422,-5.50737424524845,16.861099476385522,2.479799220029855,G 264-22,,
Gaia DR3 369092520004831232,120.73681488262034,-22.642332025359945,55.84122126550314,7.092674255371094,HD   3765,K2V,17.907917795088892,4.179384970508198,-8.447221435836099,14.205941505867832,-6.894142129480228,HD 3765,,
Gaia DR3 755921429576863744,182.16301227232321,57.21200081604467,55.857909444166054,12.782050132751465,LSPM J1024+3902W,M4.6,17.90256760324285,9.870254877312169,-9.68790806437466,-0.3659087087045291,15.050331389766773,LSPM J1024+3902W,,
